asOfDate,RealCoupon,ModelCoupon,PercentError
12/26/2012,2.19828,2.42508233,0.10317263
12/27/2012,2.1768,2.394312758,0.099923171
12/28/2012,2.18544,2.377547458,0.087903332
12/31/2012,2.20009,2.41667229,0.098442468
1/2/2013,2.26242,2.479758791,0.096064741
1/3/2013,2.36511,2.514957503,0.063357519
1/4/2013,2.38072,2.525684159,0.06089089
1/7/2013,2.34263,2.510391755,0.07161257
1/8/2013,2.31701,2.481984547,0.071201482
1/9/2013,2.29263,2.465991031,0.075616663
1/10/2013,2.32919,2.503675492,0.07491252
1/11/2013,2.31308,2.492815087,0.077703792
1/14/2013,2.2784,2.472591081,0.085231338
1/15/2013,2.29384,2.442562029,0.064835398
1/16/2013,2.29441,2.441916268,0.064289411
1/17/2013,2.36891,2.505936129,0.057843535
1/18/2013,2.35028,2.488458661,0.058792425
1/22/2013,2.35221,2.481197196,0.054836599
1/23/2013,2.34331,2.486438415,0.06107959
1/24/2013,2.36742,2.503393192,0.057435179
1/25/2013,2.50532,2.617893621,0.044933829
1/28/2013,2.53933,2.658350768,0.046870934
1/29/2013,2.55981,2.677103344,0.045821113
1/30/2013,2.57729,2.698707294,0.047110451
1/31/2013,2.57377,2.676591873,0.039949907
2/1/2013,2.59141,2.707485148,0.044792275
2/4/2013,2.55563,2.667090602,0.043613748
2/5/2013,2.60052,2.722005467,0.046715837
2/6/2013,2.55943,2.677870722,0.046276211
2/7/2013,2.55136,2.672628639,0.047530979
2/8/2013,2.57318,2.675430927,0.039737184
2/11/2013,2.56531,2.669316174,0.040543316
2/12/2013,2.60701,2.702156104,0.036496256
2/13/2013,2.65372,2.738256577,0.031855877
2/14/2013,2.60855,2.69311068,0.032416737
2/15/2013,2.62079,2.697599635,0.029307817
2/19/2013,2.63802,2.717835713,0.030255917
2/20/2013,2.63797,2.714968581,0.029188573
2/21/2013,2.62574,2.684377439,0.022331777
2/22/2013,2.62514,2.675536561,0.019197666
2/25/2013,2.55786,2.627252698,0.027129201
2/26/2013,2.53896,2.621602553,0.032549766
2/27/2013,2.57322,2.64701042,0.028676297
2/28/2013,2.54484,2.638136717,0.036661133
3/1/2013,2.52993,2.613121353,0.032882867
3/4/2013,2.54578,2.614485232,0.026987891
3/5/2013,2.56076,2.621890883,0.023872164
3/6/2013,2.61255,2.657311204,0.017133147
3/7/2013,2.67331,2.707748762,0.012882442
3/8/2013,2.75192,2.761033982,0.003311863
3/11/2013,2.73998,2.759182407,0.007008229
3/12/2013,2.70646,2.733295689,0.00991542
3/13/2013,2.70044,2.734173021,0.012491676
3/14/2013,2.70546,2.758387501,0.019563217
3/15/2013,2.66434,2.726111838,0.023184668
3/18/2013,2.62963,2.712548808,0.0315325
3/19/2013,2.60686,2.687018917,0.030749222
3/20/2013,2.64698,2.707675383,0.02293005
3/21/2013,2.67627,2.713886834,0.014055695
3/22/2013,2.64148,2.704409629,0.023823625
3/25/2013,2.63948,2.695785913,0.021332199
3/26/2013,2.64256,2.698749815,0.021263402
3/27/2013,2.60807,2.654660774,0.017864081
3/28/2013,2.61433,2.660707129,0.017739585
4/1/2013,2.59513,2.636926799,0.016105859
4/2/2013,2.6102,2.652056462,0.01603573
4/3/2013,2.56472,2.604550117,0.015530006
4/4/2013,2.48587,2.562575524,0.030856611
4/5/2013,2.41738,2.503802572,0.035750512
4/8/2013,2.47695,2.551515581,0.030103789
4/9/2013,2.48938,2.55255544,0.025377982
4/10/2013,2.54479,2.594861862,0.019676225
4/11/2013,2.51808,2.573145221,0.02186794
4/12/2013,2.45324,2.524543582,0.029065066
4/15/2013,2.43066,2.499703029,0.028405054
4/16/2013,2.45465,2.517740666,0.02570251
4/17/2013,2.45005,2.501404748,0.020960694
4/18/2013,2.43192,2.48205485,0.020615337
4/19/2013,2.44783,2.507151828,0.024234456
4/22/2013,2.4461,2.504008841,0.023673947
4/23/2013,2.43753,2.510208211,0.029816335
4/24/2013,2.43239,2.502044446,0.028636216
4/25/2013,2.43235,2.508864731,0.031457122
4/26/2013,2.37951,2.475432009,0.040311664
4/29/2013,2.37448,2.469201645,0.039891532
4/30/2013,2.35354,2.479229305,0.053404363
5/1/2013,2.31036,2.455606672,0.06286755
5/2/2013,2.3421,2.452591,0.047176038
5/3/2013,2.45615,2.542129422,0.03500577
5/6/2013,2.4724,2.5682451,0.038766017
5/7/2013,2.48894,2.576273536,0.035088646
5/8/2013,2.47245,2.56213432,0.036273461
5/9/2013,2.49665,2.566525484,0.027987697
5/10/2013,2.58686,2.633003326,0.017837581
5/13/2013,2.621,2.658467551,0.014295136
5/14/2013,2.66272,2.686170784,0.008807078
5/15/2013,2.66187,2.67259008,0.004027274
5/16/2013,2.56388,2.611705962,0.018653744
5/17/2013,2.68581,2.692583707,0.002522035
5/20/2013,2.71288,2.698130475,0.005436851
5/21/2013,2.66453,2.675359485,0.004064313
5/22/2013,2.78844,2.754757614,0.012079294
5/23/2013,2.82191,2.764317901,0.020408907
5/24/2013,2.81497,2.767224473,0.016961292
5/28/2013,2.94396,2.918727057,0.008571089
5/29/2013,2.91969,2.938349718,0.006390993
5/30/2013,2.90465,2.950809565,0.01589161
5/31/2013,2.95731,3.006786943,0.016730388
6/3/2013,2.96032,3.012104339,0.017492818
6/4/2013,2.98974,3.047066941,0.019174557
6/5/2013,2.97372,3.016730226,0.014463442
6/6/2013,2.93639,2.991908179,0.01890695
6/7/2013,2.99312,3.076186254,0.027752397
6/10/2013,3.01875,3.139941862,0.040146373
6/11/2013,2.98862,3.117651339,0.043174221
6/12/2013,3.0173,3.131253022,0.037766554
6/13/2013,2.97052,3.053663717,0.027989617
6/14/2013,2.93282,2.985953505,0.018116865
6/17/2013,2.98385,3.030332675,0.015578087
6/18/2013,2.98213,3.042784008,0.020339156
6/19/2013,3.12738,3.20115131,0.023588854
6/20/2013,3.27319,3.347673906,0.022755754
6/21/2013,3.42906,3.43729478,0.002401469
6/24/2013,3.48428,3.486543373,0.000649596
6/25/2013,3.49791,3.512910181,0.004288327
6/26/2013,3.44275,3.454891502,0.003526687
6/27/2013,3.32066,3.347193354,0.007990386
6/28/2013,3.30945,3.372740582,0.0191242
7/1/2013,3.29795,3.37313701,0.022798105
7/2/2013,3.31182,3.36745888,0.016800092
7/3/2013,3.36892,3.412803531,0.013025994
7/5/2013,3.67325,3.638613129,0.009429489
7/8/2013,3.54464,3.563162416,0.005225472
7/9/2013,3.48802,3.526739047,0.011100581
7/10/2013,3.58537,3.559634333,0.007177967
7/11/2013,3.46797,3.456690837,0.003252382
7/12/2013,3.47482,3.494466178,0.005653869
7/15/2013,3.40503,3.438984633,0.009971904
7/16/2013,3.39147,3.408461907,0.005010189
7/17/2013,3.34387,3.353776983,0.00296273
7/18/2013,3.38885,3.380430759,0.002484395
7/19/2013,3.33139,3.346132662,0.004425379
7/22/2013,3.32208,3.349735963,0.008324894
7/23/2013,3.36391,3.372747925,0.002627277
7/24/2013,3.42968,3.4559707,0.007665642
7/25/2013,3.44079,3.472707925,0.009276336
7/26/2013,3.39532,3.43680683,0.012218828
7/29/2013,3.40615,3.455302948,0.014430647
7/30/2013,3.4286,3.468172268,0.011541815
7/31/2013,3.40954,3.45857438,0.014381524
8/1/2013,3.53287,3.582843752,0.01414537
8/2/2013,3.40357,3.451724561,0.01414825
8/5/2013,3.41781,3.486071913,0.019972413
8/6/2013,3.44309,3.495164074,0.015124227
8/7/2013,3.40953,3.444400846,0.010227464
8/8/2013,3.38149,3.418045733,0.01081054
8/9/2013,3.36395,3.405062699,0.012221555
8/12/2013,3.38388,3.431149727,0.013969091
8/13/2013,3.4866,3.526996828,0.01158631
8/14/2013,3.48409,3.52023859,0.010375332
8/15/2013,3.54246,3.56277767,0.005735469
8/16/2013,3.63423,3.631950726,0.000627168
8/19/2013,3.71105,3.694990625,0.004327448
8/20/2013,3.63068,3.63559593,0.001353997
8/21/2013,3.67464,3.691984169,0.004719964
8/22/2013,3.71019,3.739161572,0.007808649
8/23/2013,3.60146,3.661884248,0.016777709
8/26/2013,3.56494,3.64094983,0.021321489
8/27/2013,3.49501,3.576885738,0.023426468
8/28/2013,3.56452,3.646305218,0.022944244
8/29/2013,3.5164,3.622860325,0.030275374
8/30/2013,3.51811,3.635676597,0.033417544
9/3/2013,3.62303,3.718592925,0.02637652
9/4/2013,3.67957,3.762525885,0.022544994
9/5/2013,3.7867,3.849419647,0.016563141
9/6/2013,3.72124,3.805809778,0.022726236
9/9/2013,3.64949,3.764294426,0.031457663
9/10/2013,3.70256,3.812435437,0.029675532
9/11/2013,3.66718,3.768483231,0.027624286
9/12/2013,3.6663,3.745100638,0.021493232
9/13/2013,3.65073,3.728852541,0.021399156
9/16/2013,3.60503,3.679203023,0.02057487
9/17/2013,3.5863,3.642339992,0.01562613
9/18/2013,3.40411,3.480662276,0.022488191
9/19/2013,3.42348,3.515651839,0.026923434
9/20/2013,3.43161,3.494816084,0.018418784
9/23/2013,3.4029,3.470255857,0.019793663
9/24/2013,3.34069,3.423742491,0.024860879
9/25/2013,3.29616,3.384315022,0.026744764
9/26/2013,3.32335,3.417725224,0.028397618
9/27/2013,3.29489,3.413573241,0.036020396
9/30/2013,3.29525,3.412161505,0.035478797
10/1/2013,3.31544,3.443218031,0.038540294
10/2/2013,3.30787,3.422454037,0.034639825
10/3/2013,3.28508,3.398933559,0.034657774
10/4/2013,3.31439,3.436253656,0.03676805
10/7/2013,3.31522,3.415050385,0.030112748
10/8/2013,3.32901,3.409411993,0.024151923
10/9/2013,3.33121,3.428041008,0.029067819
10/10/2013,3.34593,3.448973397,0.030796639
10/11/2013,3.34888,3.443238572,0.028176158
10/15/2013,3.38973,3.476489651,0.025594856
10/16/2013,3.34533,3.431208719,0.025671225
10/17/2013,3.25461,3.355157776,0.030893955
10/18/2013,3.25857,3.356356788,0.030009111
10/21/2013,3.28095,3.367712095,0.026444199
10/22/2013,3.18366,3.27135208,0.027544424
10/23/2013,3.15417,3.244144617,0.028525608
10/24/2013,3.17723,3.274961804,0.030760066
10/25/2013,3.15212,3.254349418,0.032431956
10/28/2013,3.15932,3.254216249,0.030036922
10/29/2013,3.15432,3.244316528,0.028531198
10/30/2013,3.16114,3.265600335,0.033045147
10/31/2013,3.18036,3.289529147,0.034326035
11/1/2013,3.25928,3.364150659,0.03217602
11/4/2013,3.23876,3.343869808,0.032453719
11/5/2013,3.31201,3.409381708,0.029399582
11/6/2013,3.29973,3.286659838,0.003960979
11/7/2013,3.29153,3.353337833,0.018777843
11/8/2013,3.41853,3.485451783,0.019576187
11/12/2013,3.42394,3.502901086,0.023061469
11/13/2013,3.38633,3.454608834,0.020163077
11/14/2013,3.3344,3.391871633,0.017235974
11/15/2013,3.3275,3.37257504,0.013546218
11/18/2013,3.28922,3.326726488,0.011402852
11/20/2013,3.39539,3.407768316,0.003645624
11/21/2013,3.39022,3.408369779,0.00535357
11/22/2013,3.37657,3.401069304,0.007255678
12/3/2013,3.48201,3.47629411,0.001641549
12/4/2013,3.53796,3.540351687,0.000676007
12/5/2013,3.55213,3.542598836,0.002683225
12/6/2013,3.53577,3.546218753,0.002955156
12/9/2013,3.50449,3.515623902,0.003177039
12/10/2013,3.46476,3.46987974,0.001477661
12/11/2013,3.51569,3.508677067,0.001994753
12/12/2013,3.54275,3.541977441,0.000218068
12/13/2013,3.5291,3.530323453,0.000346676
12/16/2013,3.53072,3.532249938,0.000433322
12/17/2013,3.49989,3.491142535,0.002499354
12/18/2013,3.54228,3.52246678,0.005593352
12/19/2013,3.58946,3.580502009,0.002495638
12/20/2013,3.52072,3.548366052,0.007852386
12/23/2013,3.54225,3.589482317,0.013333987
12/24/2013,3.61006,3.634437775,0.006752734
12/26/2013,3.61108,3.639194296,0.007785564
12/27/2013,3.60938,3.62622123,0.004665962
12/30/2013,3.57467,3.606710088,0.00896309
1/2/2014,3.5997,3.624083001,0.00677362
1/3/2014,3.60326,3.622852838,0.005437531
1/6/2014,3.57635,3.587385781,0.003085766
1/7/2014,3.54285,3.55392206,0.003125185
1/8/2014,3.59637,3.607142754,0.002995452
1/9/2014,3.57494,3.588843657,0.0038892
1/10/2014,3.47184,3.46850236,0.000961346
1/13/2014,3.42646,3.419271084,0.002098059
1/14/2014,3.48341,3.473389169,0.00287673
1/15/2014,3.49478,3.495333842,0.000158477
1/16/2014,3.45706,3.462724733,0.001638598
1/17/2014,3.43708,3.448707049,0.003382828
1/21/2014,3.43062,3.440273584,0.002813947
1/22/2014,3.4813,3.481103323,5.65E-05
1/23/2014,3.42598,3.406620148,0.005650895
1/24/2014,3.38218,3.371917122,0.003034397
1/27/2014,3.42489,3.400061516,0.007249425
1/28/2014,3.41467,3.39995743,0.004308636
1/29/2014,3.36115,3.351926564,0.002744131
1/30/2014,3.37103,3.380707948,0.002870917
1/31/2014,3.34068,3.360789861,0.006019691
2/3/2014,3.2711,3.292350313,0.006496381
2/4/2014,3.31116,3.336656777,0.007700255
2/5/2014,3.35841,3.363951574,0.001650059
2/6/2014,3.37993,3.388465707,0.002525409
2/7/2014,3.343,3.340779581,0.000664199
2/10/2014,3.34761,3.328884362,0.005593734
2/11/2014,3.3874,3.371085986,0.004816087
2/12/2014,3.43678,3.406484524,0.008815076
2/13/2014,3.39638,3.350722121,0.013443101
2/14/2014,3.42405,3.3523974,0.020926271
2/18/2014,3.40225,3.325463887,0.022569215
2/19/2014,3.42085,3.346079901,0.02185717
2/20/2014,3.44099,3.358406671,0.023999875
2/21/2014,3.42382,3.329742624,0.027477314
2/24/2014,3.42988,3.337178392,0.027027654
2/25/2014,3.37625,3.29241619,0.024830451
2/26/2014,3.36186,3.26676824,0.028285461
2/27/2014,3.33702,3.258525768,0.023522254
2/28/2014,3.35149,3.272820449,0.023473008
3/3/2014,3.3253,3.240796319,0.025412348
3/4/2014,3.39831,3.328223224,0.020624009
3/5/2014,3.40152,3.318721002,0.024341764
3/6/2014,3.4237,3.356440892,0.019645152
3/7/2014,3.46137,3.39752406,0.01844528
3/10/2014,3.44657,3.378500181,0.019750018
3/11/2014,3.44385,3.359002934,0.024637271
3/12/2014,3.40859,3.326650591,0.024039092
3/13/2014,3.34844,3.281107538,0.020108606
3/14/2014,3.36349,3.28186703,0.024267344
3/17/2014,3.41746,3.322999457,0.02764057
3/18/2014,3.39423,3.306148852,0.025950259
3/19/2014,3.47241,3.398638784,0.021244961
3/20/2014,3.48581,3.405450766,0.023053246
3/21/2014,3.45235,3.379759832,0.021026306
3/24/2014,3.45267,3.373969938,0.022793972
3/25/2014,3.45197,3.375762955,0.022076393
3/26/2014,3.42174,3.342016984,0.023298969
3/27/2014,3.40527,3.318083902,0.025603285
3/28/2014,3.43061,3.341555075,0.025958918
3/31/2014,3.44686,3.340884593,0.030745492
4/1/2014,3.4727,3.366926553,0.030458562
4/2/2014,3.50663,3.395237668,0.031766206
4/3/2014,3.48403,3.383832516,0.028759076
4/4/2014,3.42956,3.310330853,0.034765144
4/7/2014,3.3951,3.275572108,0.035206
4/8/2014,3.37318,3.254477583,0.035190063
4/9/2014,3.37509,3.249275881,0.037277263
4/10/2014,3.31552,3.210654783,0.031628588
4/11/2014,3.31617,3.207766933,0.032689237
4/14/2014,3.34083,3.232557567,0.032408842
4/15/2014,3.33793,3.224488033,0.033985724
4/16/2014,3.3508,3.243233302,0.032101796
4/17/2014,3.40802,3.307192685,0.029585306
4/21/2014,3.42149,3.300371965,0.035399208
4/22/2014,3.41581,3.305868353,0.032186113
4/23/2014,3.37126,3.268589732,0.030454568
4/24/2014,3.36531,3.274245239,0.027059843
4/25/2014,3.34407,3.25718918,0.025980563
4/28/2014,3.35146,3.266947215,0.025216707
4/29/2014,3.37337,3.2801267,0.027640994
4/30/2014,3.32743,3.239182412,0.026521246
5/1/2014,3.28753,3.215896427,0.021789481
5/2/2014,3.27582,3.206507117,0.021158941
5/5/2014,3.2885,3.220931179,0.020547003
5/6/2014,3.26769,3.20762952,0.018380104
5/7/2014,3.23656,3.192352297,0.013658855
5/8/2014,3.2302,3.173796662,0.017461253
5/9/2014,3.26793,3.194491662,0.022472433
5/12/2014,3.29573,3.221647622,0.022478291
5/13/2014,3.2728,3.19386148,0.024119567
5/14/2014,3.19709,3.138134857,0.018440251
5/15/2014,3.17951,3.116142907,0.01992983
5/16/2014,3.20717,3.136714064,0.021968257
5/19/2014,3.22497,3.150566155,0.023071174
5/20/2014,3.19062,3.126140975,0.020208933
5/21/2014,3.20037,3.14472559,0.017386868
5/22/2014,3.21443,3.163841633,0.015737897
5/23/2014,3.20629,3.144580569,0.019246366
5/27/2014,3.18634,3.1280844,0.01828292
5/28/2014,3.09658,3.073203702,0.00754907
5/29/2014,3.1236,3.098712143,0.007967684
5/30/2014,3.13272,3.115373277,0.005537272
6/2/2014,3.20774,3.189036618,0.005830704
6/3/2014,3.25946,3.236938848,0.006909473
6/4/2014,3.26353,3.252727908,0.003309941
6/5/2014,3.23776,3.234493166,0.00100898
6/6/2014,3.24953,3.234974619,0.004479227
6/9/2014,3.26478,3.246852192,0.005491276
6/10/2014,3.28637,3.259612449,0.008141978
6/11/2014,3.2836,3.243180619,0.012309471
6/12/2014,3.23683,3.189177338,0.014722016
6/13/2014,3.25321,3.201521574,0.015888438
6/16/2014,3.2402,3.192102853,0.014843882
6/17/2014,3.29552,3.236469281,0.017918483
6/18/2014,3.25545,3.199017871,0.017334663
6/19/2014,3.2407,3.206723505,0.010484307
6/20/2014,3.23871,3.208257559,0.009402645
6/23/2014,3.24201,3.205525664,0.011253616
6/24/2014,3.21805,3.1811545,0.011465173
6/25/2014,3.1949,3.151329528,0.013637507
6/26/2014,3.1705,3.122985322,0.014986494
6/27/2014,3.17238,3.129085072,0.01364746
6/30/2014,3.16006,3.1098974,0.015873939
7/1/2014,3.21078,3.155246787,0.017295864
7/2/2014,3.25805,3.215424609,0.013083099
7/3/2014,3.2817,3.224281566,0.017496552
7/7/2014,3.26648,3.201827552,0.019792697
7/8/2014,3.23294,3.147443284,0.0264455
7/9/2014,3.21851,3.132753381,0.02664482
7/10/2014,3.20099,3.130191675,0.022117634
7/11/2014,3.1874,3.119646871,0.02125655
7/14/2014,3.22381,3.147296206,0.023733965
7/15/2014,3.23276,3.15217555,0.024927446
7/16/2014,3.23588,3.144625447,0.028200846
7/17/2014,3.184,3.107343566,0.024075513
7/18/2014,3.18346,3.111849052,0.022494691
7/21/2014,3.17973,3.123961732,0.01753868
7/22/2014,3.17134,3.120458055,0.016044305
7/23/2014,3.18443,3.118237584,0.020786268
7/24/2014,3.23593,3.162558942,0.022673871
7/25/2014,3.19153,3.132317669,0.018552961
7/28/2014,3.20496,3.158535791,0.014485114
7/29/2014,3.18238,3.151282559,0.009771756
7/30/2014,3.26579,3.242567337,0.007110887
7/31/2014,3.27611,3.253745228,0.006826624
8/1/2014,3.22842,3.208548132,0.006155292
8/4/2014,3.21782,3.194145927,0.007357177
8/5/2014,3.21632,3.188338775,0.008699764
8/6/2014,3.2168,3.180702682,0.011221499
8/7/2014,3.1813,3.150836228,0.009575888
8/8/2014,3.17218,3.153030286,0.006036768
8/11/2014,3.18264,3.154655224,0.008792944
8/12/2014,3.19212,3.16601885,0.008176745
8/13/2014,3.16116,3.134351053,0.008480731
8/14/2014,3.13996,3.132604,0.002342705
8/15/2014,3.09358,3.110662093,0.005521788
8/18/2014,3.13998,3.145497217,0.001757087
8/19/2014,3.16484,3.158612643,0.001967669
8/20/2014,3.18288,3.176177276,0.002105868
8/21/2014,3.15678,3.154310323,0.00078234
8/22/2014,3.15082,3.133396618,0.005529793
8/25/2014,3.13856,3.101045464,0.011952786
8/26/2014,3.12944,3.095673801,0.010789854
8/27/2014,3.09887,3.079913966,0.00611708
8/28/2014,3.07812,3.068648954,0.003076893
8/29/2014,3.08034,3.075036387,0.001721762
9/2/2014,3.13347,3.120528621,0.004130047
9/3/2014,3.12536,3.099908847,0.008143431
9/4/2014,3.15283,3.134311483,0.005873617
9/5/2014,3.16818,3.135353085,0.010361443
9/8/2014,3.17608,3.151038779,0.007884317
9/9/2014,3.20426,3.181361994,0.007146113
9/10/2014,3.23967,3.215763818,0.007379203
9/11/2014,3.23854,3.209517048,0.00896174
9/12/2014,3.30131,3.265270914,0.010916602
9/15/2014,3.28134,3.253252785,0.008559678
9/16/2014,3.28408,3.249017785,0.010676419
9/17/2014,3.28895,3.262881247,0.007926163
9/18/2014,3.30017,3.28689685,0.00402196
9/19/2014,3.2565,3.250146637,0.001950979
9/22/2014,3.23976,3.216415036,0.007205769
9/23/2014,3.21471,3.192465731,0.006919526
9/24/2014,3.2402,3.22856971,0.003589374
9/25/2014,3.19667,3.191542479,0.00160402
9/26/2014,3.21517,3.222406433,0.002250716
9/29/2014,3.19268,3.213309861,0.006461612
9/30/2014,3.2079,3.228326065,0.006367426
10/1/2014,3.11879,3.149285229,0.009777904
10/2/2014,3.1361,3.179809344,0.013937484
10/3/2014,3.1408,3.193300443,0.016715627
10/6/2014,3.12298,3.173384008,0.016139715
10/7/2014,3.05717,3.120408042,0.020685157
10/8/2014,3.00696,3.07501313,0.022631871
10/9/2014,3.00935,3.077341053,0.022593269
10/10/2014,3.00647,3.057463699,0.01696132
10/14/2014,2.91567,2.989294047,0.025251159
10/15/2014,2.80128,2.962913844,0.057699996
10/16/2014,2.88998,2.99936128,0.037848456
10/17/2014,2.90897,3.003212882,0.032397337
10/20/2014,2.88228,2.971519923,0.030961573
10/21/2014,2.90261,3.005976913,0.035611713
10/22/2014,2.91561,3.024187623,0.037240105
10/23/2014,2.95697,3.076771983,0.040515116
10/24/2014,2.96706,3.076006257,0.036718589
10/27/2014,2.95063,3.054958572,0.035358067
10/28/2014,2.97326,3.064415693,0.0306585
10/29/2014,3.0091,3.076755267,0.022483556
10/30/2014,2.98841,3.060363925,0.024077662
10/31/2014,3.00974,3.082818505,0.02428067
11/3/2014,3.04728,3.088800037,0.013625278
11/4/2014,3.04424,3.083899789,0.013027813
11/5/2014,3.04445,3.092577749,0.015808356
11/6/2014,3.05201,3.111722348,0.019564925
11/7/2014,3.00136,3.047529072,0.015382717
11/10/2014,3.03634,3.085495357,0.016189016
11/12/2014,3.03648,3.076339097,0.013126744
11/13/2014,3.02409,3.050138428,0.008613642
11/14/2014,2.98831,3.035850307,0.01590876
11/17/2014,2.9941,3.056006111,0.020676033
11/18/2014,2.98226,3.041908452,0.020001091
11/19/2014,3.00395,3.070630241,0.02219752
11/20/2014,2.98245,3.060696489,0.026235642
11/21/2014,2.96503,3.042536768,0.026140298
11/24/2014,2.95338,3.040675769,0.02955792
11/25/2014,2.89872,3.009571617,0.038241574
11/26/2014,2.8841,2.990679779,0.036954259
11/28/2014,2.84569,2.954880403,0.038370449
12/1/2014,2.86228,2.980499213,0.041302463
12/2/2014,2.92504,3.036934074,0.038253861
12/3/2014,2.93232,3.037786538,0.035966927
12/4/2014,2.90251,2.99798654,0.032894474
12/5/2014,2.95463,3.055997338,0.034307963
12/8/2014,2.90876,3.022170325,0.038989234
12/9/2014,2.88602,2.989251949,0.035769658
12/10/2014,2.85151,2.943716931,0.032336177
12/11/2014,2.86343,2.974630744,0.038834804
12/12/2014,2.80058,2.928677985,0.045739806
12/15/2014,2.82917,2.953556749,0.043965809
12/16/2014,2.78725,2.924995556,0.049419878
12/17/2014,2.83715,2.976562073,0.049138069
12/18/2014,2.85823,3.028269206,0.059491086
12/19/2014,2.83374,3.008665143,0.061729426
12/22/2014,2.82564,2.997797179,0.060926791
12/23/2014,2.91032,3.064466322,0.05296542
12/24/2014,2.90975,3.06322877,0.052746377
12/26/2014,2.89124,3.04786227,0.054171314
12/29/2014,2.86098,3.005653474,0.050567803
12/30/2014,2.852,2.987770232,0.047605271
12/31/2014,2.83387,2.974602844,0.049661009
1/2/2015,2.78545,2.931034717,0.052266139
1/5/2015,2.69627,2.878319473,0.067519007
1/6/2015,2.61636,2.834899349,0.083528012
1/9/2015,2.64629,2.834399647,0.071084291
1/12/2015,2.59362,2.797718535,0.078692536
1/13/2015,2.57954,2.783000696,0.078874798
1/14/2015,2.49107,2.748302543,0.103261869
1/15/2015,2.45533,2.715893879,0.106121735
1/16/2015,2.54548,2.737827588,0.075564368
1/20/2015,2.55737,2.740343105,0.071547373
1/21/2015,2.60849,2.769500236,0.061725456
1/22/2015,2.61702,2.78470385,0.064074348
1/27/2015,2.58567,2.712959845,0.04922896
1/28/2015,2.50759,2.626571131,0.047448399
1/29/2015,2.51336,2.651680623,0.055034147
1/30/2015,2.45267,2.59354956,0.057439264
2/2/2015,2.44824,2.594525261,0.059751193
2/3/2015,2.53861,2.701888141,0.06431793
2/4/2015,2.5662,2.708516328,0.055458003
2/5/2015,2.55889,2.737743504,0.069894956
2/6/2015,2.67486,2.837104618,0.060655368
2/9/2015,2.68566,2.841384231,0.057983598
2/10/2015,2.74506,2.871568375,0.046085832
2/11/2015,2.73909,2.86251949,0.045062225
2/12/2015,2.72175,2.857823525,0.049994866
2/13/2015,2.74395,2.885480263,0.051579024
